"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2022-01-01 ~ 2022-01-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"151","세종특별자치시  어진동","548","0548","0000","세종리슈빌S","21.2595","202201","30","12,400","-","16","-","-","2014","한누리대로 496","-","중개거래","세종시 충남 계룡시","-"
"152","대구광역시 달성군 구지면 창리","1354","1354","0000","대구국가산단영무예다음","84.9966","202201","30","27,000","-","10","-","-","2020","국가산단서로84길 118","-","중개거래","대구 달성군","-"
"153","대구광역시 남구 봉덕동","1141","1141","0000","효성타운2차","130.1700","202201","30","52,000","-","6","-","-","1989","효성중앙길 38","-","중개거래","대구 남구","-"
"154","부산광역시 서구 동대신동1가","130-4","0130","0004","고암시티텔","68.2600","202201","30","19,500","-","6","-","-","2003","대영로 68","-","직거래","-","-"
"155","경기도 이천시 증포동","218-7","0218","0007","대원","39.8250","202201","30","11,000","-","4","-","-","1996","이섭대천로1439번길 15","-","중개거래","경기 이천시","-"
"156","충청북도 제천시 하소동","353","0353","0000","주공2","58.7400","202201","30","10,400","-","10","-","-","1995","하소로 88","-","중개거래","충북 제천시","-"
"157","경기도 포천시 소흘읍 송우리","727-2","0727","0002","태봉마을","59.0600","202201","30","21,200","-","1","-","-","2005","태봉로 153","-","중개거래","경기 포천시","-"
"158","대구광역시 달서구 송현동","156-3","0156","0003","송림1동","66.4500","202201","30","10,500","-","2","-","-","1979","학산로50길 18-6","-","중개거래","대구 달서구","-"
"159","충청북도 음성군 대소면 태생리","765","0765","0000","대소웰메이드타운","84.8890","202201","30","22,900","-","4","-","-","2018","대화1길 44-8","-","중개거래","충북 음성군","-"
"160","경기도 평택시 칠원동","559","0559","0000","평택지제역동문굿모닝힐맘시티2단지","59.7056","202201","30","36,600","-","2","-","-","2019","신촌3로 12","-","중개거래","경기 평택시","-"
"161","광주광역시 서구 치평동","1220-3","1220","0003","상무지구영무예다음주상복합","84.9161","202201","30","60,000","-","21","-","-","2020","시청로 64","-","중개거래","광주 서구","-"
"162","충청북도 증평군 증평읍 신동리","545","0545","0000","증평주공2,3단지아파트","58.1400","202201","30","7,600","-","9","-","-","1995","창신로 86","-","중개거래","충북 증평군","-"
"163","경기도 용인시 기흥구 중동","1096","1096","0000","신동백롯데캐슬에코1단지","84.8500","202201","30","68,000","-","3","-","-","2013","동백죽전대로527번길 80","-","직거래","-","-"
"164","부산광역시 남구 감만동","225-2","0225","0002","감만현대1차","59.9200","202201","30","16,500","-","6","-","-","1996","우암로2번길 5","-","중개거래","부산 남구","-"
"165","울산광역시 남구 신정동","1559-2","1559","0002","송림맨션","75.3500","202201","30","44,000","-","1","-","-","1984","거마로 89","-","중개거래","울산 남구","-"
"166","부산광역시 부산진구 연지동","72-30","0072","0030","지산오차드힐","84.9200","202201","30","26,800","-","13","-","-","2004","동평로 263","-","중개거래","부산 부산진구","-"
"167","인천광역시 미추홀구 용현동","611-4","0611","0004","서해","59.9500","202201","30","21,800","-","8","-","-","1994","토금중로 63","-","중개거래","인천 미추홀구","-"
"168","경기도 파주시 와동동","1321","1321","0000","가람마을4단지한양수자인","119.8300","202201","30","65,000","-","3","-","-","2011","가람로 70","-","직거래","-","-"
"169","대구광역시 달성군 다사읍 서재리","1131","1131","0000","에코폴리스동화아이위시3차","62.4630","202201","30","28,000","-","8","-","-","2017","서재로7길 25","-","중개거래","대구 달성군","-"
"170","충청북도 증평군 증평읍 장동리","921","0921","0000","증평4단지주공","51.9500","202201","30","9,200","-","3","-","-","2003","문화로 97","-","중개거래","충북 증평군","-"
"171","경기도 평택시 서정동","1116","1116","0000","평택the#","105.4900","202201","30","46,500","-","7","-","-","2009","서정북로 99","-","중개거래","경기 평택시","-"
"172","울산광역시 남구 신정동","1591","1591","0000","금탑","59.3800","202201","29","40,000","-","4","-","-","1982","거마로118번길 12","-","중개거래","울산 남구","-"
"173","서울특별시 강서구 내발산동","753","0753","0000","마곡수명산파크4단지","59.8400","202201","29","93,000","-","10","-","-","2008","수명로1길 16","-","중개거래","서울 강서구","-"
"174","경기도 남양주시 다산동","6133","6133","0000","다산 이편한세상자이","74.8800","202201","29","81,000","-","11","-","-","2018","다산중앙로81번길 25","-","중개거래","경기 남양주시","-"
"175","경기도 양주시 백석읍 복지리","290","0290","0000","동화(장미마을)","84.9400","202201","29","24,900","-","6","-","-","1999","꿈나무로 299","-","중개거래","경기 양주시","-"
"176","울산광역시 남구 달동","1382-3","1382","0003","대신그린파크","67.3800","202201","29","18,400","-","16","-","-","1995","도산로 123","-","중개거래","울산 남구","-"
"177","울산광역시 남구 삼산동","1547","1547","0000","평창2차현대","84.9300","202201","29","42,000","-","13","-","-","1994","삼산중로 110","-","중개거래","울산 남구","-"
"178","울산광역시 남구 삼산동","1538-2","1538","0002","평창현대3차아파트","59.9500","202201","29","34,300","-","21","-","-","1995","삼산중로128번길 21","-","중개거래","울산 남구","-"
"179","울산광역시 남구 삼산동","1605-3","1605","0003","현대문화1차","59.7600","202201","29","17,000","-","10","-","-","1996","화합로102번길 10","-","중개거래","울산 남구","-"
"180","울산광역시 남구 삼산동","1538-2","1538","0002","평창현대3차아파트","59.9500","202201","29","31,600","-","20","-","-","1995","삼산중로128번길 21","-","중개거래","울산 남구","-"
"181","경기도 양주시 백석읍 복지리","290","0290","0000","동화(장미마을)","84.9400","202201","29","23,250","-","1","-","-","1999","꿈나무로 299","-","중개거래","경기 양주시","-"
"182","경기도 구리시 수택동","517-3","0517","0003","한인(가,나동)","45.0500","202201","29","44,500","-","4","-","-","1989","수택천로25번길 11","-","중개거래","경기 구리시","-"
"183","대구광역시 북구 고성동3가","46","0046","0000","태평보성","55.0800","202201","29","27,500","-","3","-","-","1981","옥산로 70","-","중개거래","대구 북구","-"
"184","충청북도 청주시 상당구 용암동","2083","2083","0000","삼일무지개","59.9400","202201","29","12,500","-","6","-","-","1994","무농정로 103","-","직거래","-","-"
"185","인천광역시 미추홀구 도화동","557-1","0557","0001","동원","47.0700","202201","29","18,800","-","4","-","-","1987","주안로 27","-","중개거래","인천 미추홀구","-"
"186","충청북도 청주시 흥덕구 가경동","1511","1511","0000","대원","59.9400","202201","29","17,250","-","1","-","-","1997","가경로 120","-","중개거래","충북 청주흥덕구","-"
"187","충청북도 청주시 상당구 용정동","1286","1286","0000","우미린에듀파크1단지","84.9813","202201","29","46,500","-","20","-","-","2017","수영로 360","20220214","중개거래","충북 청주상당구","-"
"188","인천광역시 미추홀구 도화동","557-1","0557","0001","동원","47.0700","202201","29","17,000","-","1","-","-","1987","주안로 27","-","중개거래","인천 미추홀구","-"
"189","충청남도 아산시 배미동","174-3","0174","0003","서진","39.6000","202201","29","4,300","-","2","-","-","2000","서부북로 973","-","중개거래","충남 아산시","-"
"190","충청남도 아산시 배미동","174-3","0174","0003","서진","39.6000","202201","29","4,700","-","14","-","-","2000","서부북로 973","-","중개거래","충남 아산시","-"
"191","부산광역시 금정구 부곡동","788-78","0788","0078","국제그린","82.4700","202201","29","25,900","-","5","-","-","1996","부곡로18번길 24","-","중개거래","부산 금정구","-"
"192","대구광역시 달서구 용산동","414-4","0414","0004","성서6주공","59.9900","202201","29","20,400","-","7","-","-","1997","성지로 35","-","중개거래","대구 달서구","-"
"193","부산광역시 금정구 부곡동","244-7","0244","0007","대우","40.9500","202201","29","27,000","-","13","-","-","1999","부산대학로 10","-","중개거래","부산 금정구","-"
"194","서울특별시 성동구 성수동1가","718","0718","0000","트리마제","84.8111","202201","29","303,000","-","3","-","-","2017","왕십리로 16","-","중개거래","서울 성동구","-"
"195","경기도 양주시 옥정동","1051","1051","0000","e편한세상옥정에듀써밋","84.9664","202201","29","56,500","-","2","-","-","2018","옥정동로1길 63","-","중개거래","경기 양주시","-"
"196","대구광역시 달서구 감삼동","461","0461","0000","월드마크웨스트엔드","124.5600","202201","29","103,000","-","42","-","-","2010","와룡로 169","-","중개거래","대구 달서구","-"
"197","충청북도 충주시 호암동","905","0905","0000","호암동수채","84.9289","202201","29","23,000","-","7","-","-","2007","호암중앙1로 47","-","중개거래","충북 충주시","-"
"198","경기도 양주시 광사동","658","0658","0000","해동마을유승한내들","84.9887","202201","29","45,000","-","7","-","-","2009","고읍로 118-16","-","중개거래","경기 양주시","-"
"199","대구광역시 동구 지묘동","824","0824","0000","팔공보성타운3","59.9850","202201","29","18,400","-","13","-","-","2001","파계로 71","-","중개거래","대구 동구","-"
"200","대구광역시 동구 신암동","766","0766","0000","신암뜨란채","59.4400","202201","29","30,500","-","9","-","-","2005","아양로7길 12","-","중개거래","대구 동구","-"
"201","서울특별시 성동구 금호동4가","800","0800","0000","대우","59.9700","202201","29","122,000","-","20","-","-","2001","독서당로 272","-","중개거래","서울 성동구","-"
"202","경기도 의정부시 가능동","15-552","0015","0552","가재울일신건영휴먼빌","59.9929","202201","29","31,500","-","4","-","-","2007","평화로658번길 50","-","중개거래","경기 의정부시 서울 성북구","-"
"203","충청북도 청주시 청원구 사천동","231-4","0231","0004","보성(231-4)","59.1400","202201","29","10,000","-","1","-","-","1988","율봉로56번길 5","-","중개거래","충북 청주청원구","-"
"204","대구광역시 달서구 상인동","1592","1592","0000","시영장미4","49.8000","202201","29","14,000","-","7","-","-","1993","상화로 380","-","중개거래","대구 달서구","-"
"205","경기도 광주시 초월읍 도평리","200","0200","0000","도평리2차우림퓨전빌","84.5730","202201","29","25,000","-","6","-","-","2002","현산로 119","-","중개거래","경기 광주시","-"
"206","경기도 평택시 비전동","210-24","0210","0024","현대","58.9600","202201","29","9,800","-","3","-","-","1985","평남로671번길 21","-","중개거래","경기 평택시","-"
"207","경기도 광주시 태전동","694","0694","0000","광주태전지웰","84.9381","202201","29","50,000","-","8","-","-","2017","회안대로 350-12","-","중개거래","경기 광주시","-"
"208","경기도 광주시 태전동","732","0732","0000","힐스테이트태전2차에듀포레C11BL","62.9700","202201","29","59,000","-","6","-","-","2019","태봉로 163-5","-","중개거래","경기 광주시","-"
"209","충청남도 아산시 배미동","239-14","0239","0014","삼정백조","59.7300","202201","29","8,200","-","15","-","-","2008","서부북로 988","-","중개거래","충남 아산시","-"
"210","대구광역시 동구 각산동","404-1","0404","0001","금강진우타운","59.8000","202201","29","14,900","-","2","-","-","1996","반야월북로 175","-","중개거래","대구 동구","-"
"211","대구광역시 동구 각산동","1177","1177","0000","각산서한이다음","74.5797","202201","29","33,300","-","2","-","-","2018","반야월북로 167","-","중개거래","대구 동구","-"
"212","인천광역시 남동구 만수동","5-397","0005","0397","대동(5-397)","59.8300","202201","29","16,800","-","2","-","-","1989","만수서로83번길 63-4","-","중개거래","인천 남동구","-"
"213","서울특별시 성동구 금호동4가","800","0800","0000","대우","114.7100","202201","29","163,750","-","1","-","-","2001","독서당로 272","-","중개거래","서울 성동구","-"
"214","부산광역시 기장군 기장읍 대라리","240","0240","0000","이진캐스빌","59.9100","202201","29","20,100","-","16","-","-","2003","차성서로 51","-","중개거래","부산 기장군","-"
"215","대구광역시 동구 신천동","292-6","0292","0006","동대구유성푸르나임","27.4700","202201","29","10,000","-","6","-","-","2014","동부로22길 48","-","중개거래","대구 동구 대구 수성구","-"
"216","충청북도 청주시 흥덕구 복대동","853-5","0853","0005","포빌","47.2150","202201","29","12,000","-","12","-","-","2017","사직대로 38","20220216","중개거래","충북 청주흥덕구","-"
"217","인천광역시 남동구 만수동","1044","1044","0000","만수뉴서울아파트","34.6500","202201","29","16,000","-","3","-","-","1992","담방로21번길 61","-","중개거래","인천 남동구","-"
"218","충청북도 청주시 흥덕구 복대동","3034","3034","0000","하복대삼일","84.8800","202201","29","27,400","-","6","-","-","1998","증안로 108","-","중개거래","충북 청주흥덕구","-"
"219","경기도 화성시 동탄구 산척동","722","0722","0000","더레이크시티부영1단지","59.9912","202201","29","60,000","-","13","-","-","2018","동탄대로8길 91","-","중개거래","경기 화성시","-"
